State Observation from node 8 at different cw 
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.05326e+11ns	+2.37489e+07ns	IDLE	178	2107
+1.0535e+11ns	+250000ns	SWITCHING	178	2107
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0535e+11ns	+4.975e+07ns	IDLE	172	2108
+1.054e+11ns	+250000ns	SWITCHING	172	2108
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.054e+11ns	+3.81202e+06ns	IDLE	178	2109
+1.05404e+11ns	+36000ns	CCA_BUSY	178	2109
+1.05404e+11ns	+0ns	CCA_BUSY	178	2109
+1.05404e+11ns	+728000ns	RX	178	2109
+1.05405e+11ns	+84000ns	IDLE	178	2109
+1.05405e+11ns	+768000ns	TX	178	2109
+1.05406e+11ns	+2.7856e+07ns	IDLE	178	2109
+1.05434e+11ns	+36000ns	CCA_BUSY	178	2109
+1.05434e+11ns	+0ns	CCA_BUSY	178	2109
+1.05434e+11ns	+728000ns	RX	178	2109
+1.05434e+11ns	+1.5702e+07ns	IDLE	178	2109
+1.0545e+11ns	+250000ns	SWITCHING	178	2109
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0545e+11ns	+4.975e+07ns	IDLE	172	2110
+1.055e+11ns	+250000ns	SWITCHING	172	2110
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.055e+11ns	+3.81203e+06ns	IDLE	178	2111
+1.05504e+11ns	+764000ns	CCA_BUSY	178	2111
+1.05505e+11ns	+2.79203e+06ns	IDLE	178	2111
+1.05508e+11ns	+36000ns	CCA_BUSY	178	2111
+1.05508e+11ns	+0ns	CCA_BUSY	178	2111
+1.05508e+11ns	+728000ns	RX	178	2111
+1.05508e+11ns	+1.025e+07ns	IDLE	178	2111
+1.05519e+11ns	+768000ns	TX	178	2111
+1.05519e+11ns	+3.05999e+07ns	IDLE	178	2111
+1.0555e+11ns	+250000ns	SWITCHING	178	2111
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0555e+11ns	+4.975e+07ns	IDLE	172	2112
+1.056e+11ns	+250000ns	SWITCHING	172	2112
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.056e+11ns	+3.81202e+06ns	IDLE	178	2113
+1.05604e+11ns	+36000ns	CCA_BUSY	178	2113
+1.05604e+11ns	+0ns	CCA_BUSY	178	2113
+1.05604e+11ns	+728000ns	RX	178	2113
+1.05605e+11ns	+17ns	CCA_BUSY	178	2113
+1.05605e+11ns	+3.34102e+06ns	IDLE	178	2113
+1.05608e+11ns	+36000ns	CCA_BUSY	178	2113
+1.05608e+11ns	+0ns	CCA_BUSY	178	2113
+1.05608e+11ns	+728000ns	RX	178	2113
+1.05609e+11ns	+3.03917e+06ns	IDLE	178	2113
+1.05612e+11ns	+36000ns	CCA_BUSY	178	2113
+1.05612e+11ns	+0ns	CCA_BUSY	178	2113
+1.05612e+11ns	+728000ns	RX	178	2113
+1.05613e+11ns	+5.288e+06ns	IDLE	178	2113
+1.05618e+11ns	+36000ns	CCA_BUSY	178	2113
+1.05618e+11ns	+0ns	CCA_BUSY	178	2113
+1.05618e+11ns	+728000ns	RX	178	2113
+1.05619e+11ns	+6.71803e+06ns	IDLE	178	2113
+1.05626e+11ns	+36000ns	CCA_BUSY	178	2113
+1.05626e+11ns	+0ns	CCA_BUSY	178	2113
+1.05626e+11ns	+728000ns	RX	178	2113
+1.05626e+11ns	+3.321e+06ns	IDLE	178	2113
+1.0563e+11ns	+768000ns	TX	178	2113
+1.0563e+11ns	+9.5002e+06ns	IDLE	178	2113
+1.0564e+11ns	+36000ns	CCA_BUSY	178	2113
+1.0564e+11ns	+0ns	CCA_BUSY	178	2113
+1.0564e+11ns	+728000ns	RX	178	2113
+1.05641e+11ns	+9.37855e+06ns	IDLE	178	2113
+1.0565e+11ns	+250000ns	SWITCHING	178	2113
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0565e+11ns	+4.975e+07ns	IDLE	172	2114
+1.057e+11ns	+250000ns	SWITCHING	172	2114
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.057e+11ns	+3.81202e+06ns	IDLE	178	2115
+1.05704e+11ns	+36000ns	CCA_BUSY	178	2115
+1.05704e+11ns	+0ns	CCA_BUSY	178	2115
+1.05704e+11ns	+728000ns	RX	178	2115
+1.05705e+11ns	+75033ns	IDLE	178	2115
+1.05705e+11ns	+36000ns	CCA_BUSY	178	2115
+1.05705e+11ns	+0ns	CCA_BUSY	178	2115
+1.05705e+11ns	+728000ns	RX	178	2115
+1.05706e+11ns	+2.82981e+07ns	IDLE	178	2115
+1.05734e+11ns	+36000ns	CCA_BUSY	178	2115
+1.05734e+11ns	+0ns	CCA_BUSY	178	2115
+1.05734e+11ns	+728000ns	RX	178	2115
+1.05735e+11ns	+101033ns	IDLE	178	2115
+1.05735e+11ns	+36000ns	CCA_BUSY	178	2115
+1.05735e+11ns	+0ns	CCA_BUSY	178	2115
+1.05735e+11ns	+728000ns	RX	178	2115
+1.05736e+11ns	+1.10211e+07ns	IDLE	178	2115
+1.05747e+11ns	+36000ns	CCA_BUSY	178	2115
+1.05747e+11ns	+0ns	CCA_BUSY	178	2115
+1.05747e+11ns	+728000ns	RX	178	2115
+1.05747e+11ns	+62032ns	IDLE	178	2115
+1.05747e+11ns	+36000ns	CCA_BUSY	178	2115
+1.05747e+11ns	+0ns	CCA_BUSY	178	2115
+1.05747e+11ns	+728000ns	RX	178	2115
+1.05748e+11ns	+1.79669e+06ns	IDLE	178	2115
+1.0575e+11ns	+250000ns	SWITCHING	178	2115
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0575e+11ns	+4.975e+07ns	IDLE	172	2116
+1.058e+11ns	+250000ns	SWITCHING	172	2116
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.058e+11ns	+3.808e+06ns	IDLE	178	2117
+1.05804e+11ns	+768000ns	TX	178	2117
+1.05805e+11ns	+62032ns	IDLE	178	2117
+1.05805e+11ns	+36000ns	CCA_BUSY	178	2117
+1.05805e+11ns	+0ns	CCA_BUSY	178	2117
+1.05805e+11ns	+728000ns	RX	178	2117
+1.05806e+11ns	+2.8974e+07ns	IDLE	178	2117
+1.05835e+11ns	+36000ns	CCA_BUSY	178	2117
+1.05835e+11ns	+0ns	CCA_BUSY	178	2117
+1.05835e+11ns	+728000ns	RX	178	2117
+1.05835e+11ns	+1.46099e+07ns	IDLE	178	2117
+1.0585e+11ns	+250000ns	SWITCHING	178	2117
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0585e+11ns	+4.975e+07ns	IDLE	172	2118
+1.059e+11ns	+250000ns	SWITCHING	172	2118
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.059e+11ns	+3.808e+06ns	IDLE	178	2119
+1.05904e+11ns	+768000ns	TX	178	2119
+1.05905e+11ns	+16ns	CCA_BUSY	178	2119
+1.05905e+11ns	+1.24641e+07ns	IDLE	178	2119
+1.05917e+11ns	+36000ns	CCA_BUSY	178	2119
+1.05917e+11ns	+0ns	CCA_BUSY	178	2119
+1.05917e+11ns	+728000ns	RX	178	2119
+1.05918e+11ns	+2.757e+07ns	IDLE	178	2119
+1.05946e+11ns	+36000ns	CCA_BUSY	178	2119
+1.05946e+11ns	+0ns	CCA_BUSY	178	2119
+1.05946e+11ns	+728000ns	RX	178	2119
+1.05946e+11ns	+1.42703e+06ns	IDLE	178	2119
+1.05948e+11ns	+36000ns	CCA_BUSY	178	2119
+1.05948e+11ns	+0ns	CCA_BUSY	178	2119
+1.05948e+11ns	+728000ns	RX	178	2119
+1.05949e+11ns	+1.42084e+06ns	IDLE	178	2119
+1.0595e+11ns	+250000ns	SWITCHING	178	2119
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0595e+11ns	+4.975e+07ns	IDLE	172	2120
+1.06e+11ns	+250000ns	SWITCHING	172	2120
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.06e+11ns	+3.81202e+06ns	IDLE	178	2121
+1.06004e+11ns	+36000ns	CCA_BUSY	178	2121
+1.06004e+11ns	+0ns	CCA_BUSY	178	2121
+1.06004e+11ns	+728000ns	RX	178	2121
+1.06005e+11ns	+2.0663e+07ns	IDLE	178	2121
+1.06025e+11ns	+768000ns	TX	178	2121
+1.06026e+11ns	+1.72222e+07ns	IDLE	178	2121
+1.06043e+11ns	+36000ns	CCA_BUSY	178	2121
+1.06044e+11ns	+0ns	CCA_BUSY	178	2121
+1.06044e+11ns	+728000ns	RX	178	2121
+1.06044e+11ns	+5.75678e+06ns	IDLE	178	2121
+1.0605e+11ns	+250000ns	SWITCHING	178	2121
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0605e+11ns	+4.975e+07ns	IDLE	172	2122
+1.061e+11ns	+250000ns	SWITCHING	172	2122
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.061e+11ns	+3.81202e+06ns	IDLE	178	2123
+1.06104e+11ns	+36000ns	CCA_BUSY	178	2123
+1.06104e+11ns	+0ns	CCA_BUSY	178	2123
+1.06104e+11ns	+728000ns	RX	178	2123
+1.06105e+11ns	+17ns	CCA_BUSY	178	2123
+1.06105e+11ns	+4.17002e+06ns	IDLE	178	2123
+1.06109e+11ns	+36000ns	CCA_BUSY	178	2123
+1.06109e+11ns	+0ns	CCA_BUSY	178	2123
+1.06109e+11ns	+728000ns	RX	178	2123
+1.0611e+11ns	+2.8086e+07ns	IDLE	178	2123
+1.06138e+11ns	+768000ns	TX	178	2123
+1.06139e+11ns	+3.33813e+06ns	IDLE	178	2123
+1.06142e+11ns	+36000ns	CCA_BUSY	178	2123
+1.06142e+11ns	+0ns	CCA_BUSY	178	2123
+1.06142e+11ns	+728000ns	RX	178	2123
+1.06143e+11ns	+7.28382e+06ns	IDLE	178	2123
+1.0615e+11ns	+250000ns	SWITCHING	178	2123
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0615e+11ns	+4.975e+07ns	IDLE	172	2124
+1.062e+11ns	+250000ns	SWITCHING	172	2124
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.062e+11ns	+3.81202e+06ns	IDLE	178	2125
+1.06204e+11ns	+36000ns	CCA_BUSY	178	2125
+1.06204e+11ns	+0ns	CCA_BUSY	178	2125
+1.06204e+11ns	+728000ns	RX	178	2125
+1.06205e+11ns	+1.0891e+07ns	IDLE	178	2125
+1.06216e+11ns	+36000ns	CCA_BUSY	178	2125
+1.06216e+11ns	+0ns	CCA_BUSY	178	2125
+1.06216e+11ns	+728000ns	RX	178	2125
+1.06216e+11ns	+504100ns	IDLE	178	2125
+1.06217e+11ns	+36000ns	CCA_BUSY	178	2125
+1.06217e+11ns	+0ns	CCA_BUSY	178	2125
+1.06217e+11ns	+728000ns	RX	178	2125
+1.06218e+11ns	+1.1242e+07ns	IDLE	178	2125
+1.06229e+11ns	+36000ns	CCA_BUSY	178	2125
+1.06229e+11ns	+0ns	CCA_BUSY	178	2125
+1.06229e+11ns	+728000ns	RX	178	2125
+1.0623e+11ns	+1.23341e+07ns	IDLE	178	2125
+1.06242e+11ns	+36000ns	CCA_BUSY	178	2125
+1.06242e+11ns	+0ns	CCA_BUSY	178	2125
+1.06242e+11ns	+728000ns	RX	178	2125
+1.06243e+11ns	+4.27e+06ns	IDLE	178	2125
+1.06247e+11ns	+768000ns	TX	178	2125
+1.06248e+11ns	+2.10879e+06ns	IDLE	178	2125
+1.0625e+11ns	+250000ns	SWITCHING	178	2125
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0625e+11ns	+4.975e+07ns	IDLE	172	2126
+1.063e+11ns	+250000ns	SWITCHING	172	2126
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.063e+11ns	+3.81208e+06ns	IDLE	178	2127
+1.06304e+11ns	+36000ns	CCA_BUSY	178	2127
+1.06304e+11ns	+0ns	CCA_BUSY	178	2127
+1.06304e+11ns	+728000ns	RX	178	2127
+1.06305e+11ns	+491033ns	IDLE	178	2127
+1.06305e+11ns	+36000ns	CCA_BUSY	178	2127
+1.06305e+11ns	+0ns	CCA_BUSY	178	2127
+1.06305e+11ns	+728000ns	RX	178	2127
+1.06306e+11ns	+1.284e+06ns	IDLE	178	2127
+1.06307e+11ns	+36000ns	CCA_BUSY	178	2127
+1.06307e+11ns	+0ns	CCA_BUSY	178	2127
+1.06307e+11ns	+728000ns	RX	178	2127
+1.06308e+11ns	+3.30431e+07ns	IDLE	178	2127
+1.06341e+11ns	+36000ns	CCA_BUSY	178	2127
+1.06341e+11ns	+0ns	CCA_BUSY	178	2127
+1.06341e+11ns	+728000ns	RX	178	2127
+1.06342e+11ns	+2.77903e+06ns	IDLE	178	2127
+1.06345e+11ns	+36000ns	CCA_BUSY	178	2127
+1.06345e+11ns	+0ns	CCA_BUSY	178	2127
+1.06345e+11ns	+728000ns	RX	178	2127
+1.06345e+11ns	+4.52079e+06ns	IDLE	178	2127
+1.0635e+11ns	+250000ns	SWITCHING	178	2127
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0635e+11ns	+4.975e+07ns	IDLE	172	2128
+1.064e+11ns	+250000ns	SWITCHING	172	2128
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.064e+11ns	+3.808e+06ns	IDLE	178	2129
+1.06404e+11ns	+768000ns	TX	178	2129
+1.06405e+11ns	+33ns	CCA_BUSY	178	2129
+1.06405e+11ns	+6.39307e+06ns	IDLE	178	2129
+1.06411e+11ns	+36000ns	CCA_BUSY	178	2129
+1.06411e+11ns	+0ns	CCA_BUSY	178	2129
+1.06411e+11ns	+728000ns	RX	178	2129
+1.06412e+11ns	+61999ns	IDLE	178	2129
+1.06412e+11ns	+36000ns	CCA_BUSY	178	2129
+1.06412e+11ns	+0ns	CCA_BUSY	178	2129
+1.06412e+11ns	+728000ns	RX	178	2129
+1.06413e+11ns	+3.33032e+07ns	IDLE	178	2129
+1.06446e+11ns	+36000ns	CCA_BUSY	178	2129
+1.06446e+11ns	+0ns	CCA_BUSY	178	2129
+1.06446e+11ns	+728000ns	RX	178	2129
+1.06447e+11ns	+3.12374e+06ns	IDLE	178	2129
+1.0645e+11ns	+250000ns	SWITCHING	178	2129
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0645e+11ns	+4.975e+07ns	IDLE	172	2130
+1.065e+11ns	+250000ns	SWITCHING	172	2130
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.065e+11ns	+3.808e+06ns	IDLE	178	2131
+1.06504e+11ns	+768000ns	TX	178	2131
+1.06505e+11ns	+16ns	CCA_BUSY	178	2131
+1.06505e+11ns	+62050ns	IDLE	178	2131
+1.06505e+11ns	+36000ns	CCA_BUSY	178	2131
+1.06505e+11ns	+0ns	CCA_BUSY	178	2131
+1.06505e+11ns	+728000ns	RX	178	2131
+1.06506e+11ns	+6.26307e+06ns	IDLE	178	2131
+1.06512e+11ns	+36000ns	CCA_BUSY	178	2131
+1.06512e+11ns	+0ns	CCA_BUSY	178	2131
+1.06512e+11ns	+728000ns	RX	178	2131
+1.06513e+11ns	+1.557e+06ns	IDLE	178	2131
+1.06514e+11ns	+36000ns	CCA_BUSY	178	2131
+1.06514e+11ns	+0ns	CCA_BUSY	178	2131
+1.06514e+11ns	+728000ns	RX	178	2131
+1.06515e+11ns	+4.72913e+06ns	IDLE	178	2131
+1.0652e+11ns	+36000ns	CCA_BUSY	178	2131
+1.0652e+11ns	+0ns	CCA_BUSY	178	2131
+1.0652e+11ns	+728000ns	RX	178	2131
+1.0652e+11ns	+2.95067e+07ns	IDLE	178	2131
+1.0655e+11ns	+250000ns	SWITCHING	178	2131
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0655e+11ns	+4.975e+07ns	IDLE	172	2132
+1.066e+11ns	+250000ns	SWITCHING	172	2132
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.066e+11ns	+3.81205e+06ns	IDLE	178	2133
+1.06604e+11ns	+36000ns	CCA_BUSY	178	2133
+1.06604e+11ns	+0ns	CCA_BUSY	178	2133
+1.06604e+11ns	+728000ns	RX	178	2133
+1.06605e+11ns	+88032ns	IDLE	178	2133
+1.06605e+11ns	+36000ns	CCA_BUSY	178	2133
+1.06605e+11ns	+0ns	CCA_BUSY	178	2133
+1.06605e+11ns	+728000ns	RX	178	2133
+1.06606e+11ns	+3.724e+06ns	IDLE	178	2133
+1.06609e+11ns	+768000ns	TX	178	2133
+1.0661e+11ns	+1.38292e+07ns	IDLE	178	2133
+1.06624e+11ns	+36000ns	CCA_BUSY	178	2133
+1.06624e+11ns	+0ns	CCA_BUSY	178	2133
+1.06624e+11ns	+728000ns	RX	178	2133
+1.06625e+11ns	+75000ns	IDLE	178	2133
+1.06625e+11ns	+36000ns	CCA_BUSY	178	2133
+1.06625e+11ns	+0ns	CCA_BUSY	178	2133
+1.06625e+11ns	+728000ns	RX	178	2133
+1.06626e+11ns	+101066ns	IDLE	178	2133
+1.06626e+11ns	+36000ns	CCA_BUSY	178	2133
+1.06626e+11ns	+0ns	CCA_BUSY	178	2133
+1.06626e+11ns	+728000ns	RX	178	2133
+1.06626e+11ns	+2.35327e+07ns	IDLE	178	2133
+1.0665e+11ns	+250000ns	SWITCHING	178	2133
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0665e+11ns	+4.975e+07ns	IDLE	172	2134
+1.067e+11ns	+250000ns	SWITCHING	172	2134
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.067e+11ns	+3.81202e+06ns	IDLE	178	2135
+1.06704e+11ns	+36000ns	CCA_BUSY	178	2135
+1.06704e+11ns	+0ns	CCA_BUSY	178	2135
+1.06704e+11ns	+728000ns	RX	178	2135
+1.06705e+11ns	+1.85901e+07ns	IDLE	178	2135
+1.06723e+11ns	+36000ns	CCA_BUSY	178	2135
+1.06723e+11ns	+0ns	CCA_BUSY	178	2135
+1.06723e+11ns	+728000ns	RX	178	2135
+1.06724e+11ns	+7.35503e+06ns	IDLE	178	2135
+1.06732e+11ns	+36000ns	CCA_BUSY	178	2135
+1.06732e+11ns	+0ns	CCA_BUSY	178	2135
+1.06732e+11ns	+728000ns	RX	178	2135
+1.06732e+11ns	+8.859e+06ns	IDLE	178	2135
+1.06741e+11ns	+768000ns	TX	178	2135
+1.06742e+11ns	+5.71707e+06ns	IDLE	178	2135
+1.06748e+11ns	+36000ns	CCA_BUSY	178	2135
+1.06748e+11ns	+0ns	CCA_BUSY	178	2135
+1.06748e+11ns	+728000ns	RX	178	2135
+1.06748e+11ns	+1.59282e+06ns	IDLE	178	2135
+1.0675e+11ns	+250000ns	SWITCHING	178	2135
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0675e+11ns	+4.975e+07ns	IDLE	172	2136
+1.068e+11ns	+250000ns	SWITCHING	172	2136
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.068e+11ns	+3.81202e+06ns	IDLE	178	2137
+1.06804e+11ns	+36000ns	CCA_BUSY	178	2137
+1.06804e+11ns	+0ns	CCA_BUSY	178	2137
+1.06804e+11ns	+728000ns	RX	178	2137
+1.06805e+11ns	+2.1957e+07ns	IDLE	178	2137
+1.06827e+11ns	+36000ns	CCA_BUSY	178	2137
+1.06827e+11ns	+0ns	CCA_BUSY	178	2137
+1.06827e+11ns	+728000ns	RX	178	2137
+1.06828e+11ns	+1.8561e+06ns	IDLE	178	2137
+1.06829e+11ns	+36000ns	CCA_BUSY	178	2137
+1.06829e+11ns	+0ns	CCA_BUSY	178	2137
+1.06829e+11ns	+728000ns	RX	178	2137
+1.0683e+11ns	+1.5727e+07ns	IDLE	178	2137
+1.06846e+11ns	+36000ns	CCA_BUSY	178	2137
+1.06846e+11ns	+0ns	CCA_BUSY	178	2137
+1.06846e+11ns	+728000ns	RX	178	2137
+1.06847e+11ns	+3.3418e+06ns	IDLE	178	2137
+1.0685e+11ns	+250000ns	SWITCHING	178	2137
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0685e+11ns	+4.975e+07ns	IDLE	172	2138
+1.069e+11ns	+250000ns	SWITCHING	172	2138
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.069e+11ns	+3.808e+06ns	IDLE	178	2139
+1.06904e+11ns	+768000ns	TX	178	2139
+1.06905e+11ns	+33ns	CCA_BUSY	178	2139
+1.06905e+11ns	+6.861e+06ns	IDLE	178	2139
+1.06912e+11ns	+36000ns	CCA_BUSY	178	2139
+1.06912e+11ns	+0ns	CCA_BUSY	178	2139
+1.06912e+11ns	+728000ns	RX	178	2139
+1.06912e+11ns	+3.45771e+07ns	IDLE	178	2139
+1.06947e+11ns	+36000ns	CCA_BUSY	178	2139
+1.06947e+11ns	+0ns	CCA_BUSY	178	2139
+1.06947e+11ns	+728000ns	RX	178	2139
+1.06948e+11ns	+2.2079e+06ns	IDLE	178	2139
+1.0695e+11ns	+250000ns	SWITCHING	178	2139
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0695e+11ns	+4.975e+07ns	IDLE	172	2140
+1.07e+11ns	+250000ns	SWITCHING	172	2140
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.07e+11ns	+3.808e+06ns	IDLE	178	2141
+1.07004e+11ns	+768000ns	TX	178	2141
+1.07005e+11ns	+33ns	CCA_BUSY	178	2141
+1.07005e+11ns	+7.25102e+06ns	IDLE	178	2141
+1.07012e+11ns	+36000ns	CCA_BUSY	178	2141
+1.07012e+11ns	+0ns	CCA_BUSY	178	2141
+1.07012e+11ns	+728000ns	RX	178	2141
+1.07013e+11ns	+3.8971e+06ns	IDLE	178	2141
+1.07017e+11ns	+36000ns	CCA_BUSY	178	2141
+1.07017e+11ns	+0ns	CCA_BUSY	178	2141
+1.07017e+11ns	+728000ns	RX	178	2141
+1.07018e+11ns	+3.24979e+07ns	IDLE	178	2141
+1.0705e+11ns	+250000ns	SWITCHING	178	2141
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0705e+11ns	+4.975e+07ns	IDLE	172	2142
+1.071e+11ns	+250000ns	SWITCHING	172	2142
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.071e+11ns	+3.81205e+06ns	IDLE	178	2143
+1.07104e+11ns	+36000ns	CCA_BUSY	178	2143
+1.07104e+11ns	+0ns	CCA_BUSY	178	2143
+1.07104e+11ns	+728000ns	RX	178	2143
+1.07105e+11ns	+8.161e+06ns	IDLE	178	2143
+1.07113e+11ns	+36000ns	CCA_BUSY	178	2143
+1.07113e+11ns	+0ns	CCA_BUSY	178	2143
+1.07113e+11ns	+728000ns	RX	178	2143
+1.07114e+11ns	+97000ns	IDLE	178	2143
+1.07114e+11ns	+768000ns	TX	178	2143
+1.07115e+11ns	+3.88403e+06ns	IDLE	178	2143
+1.07119e+11ns	+36000ns	CCA_BUSY	178	2143
+1.07119e+11ns	+0ns	CCA_BUSY	178	2143
+1.07119e+11ns	+728000ns	RX	178	2143
+1.07119e+11ns	+1.50381e+07ns	IDLE	178	2143
+1.07134e+11ns	+36000ns	CCA_BUSY	178	2143
+1.07134e+11ns	+0ns	CCA_BUSY	178	2143
+1.07134e+11ns	+728000ns	RX	178	2143
+1.07135e+11ns	+1.76503e+06ns	IDLE	178	2143
+1.07137e+11ns	+36000ns	CCA_BUSY	178	2143
+1.07137e+11ns	+0ns	CCA_BUSY	178	2143
+1.07137e+11ns	+728000ns	RX	178	2143
+1.07138e+11ns	+1.544e+06ns	IDLE	178	2143
+1.07139e+11ns	+36000ns	CCA_BUSY	178	2143
+1.07139e+11ns	+0ns	CCA_BUSY	178	2143
+1.07139e+11ns	+728000ns	RX	178	2143
+1.0714e+11ns	+1.00968e+07ns	IDLE	178	2143
+1.0715e+11ns	+250000ns	SWITCHING	178	2143
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0715e+11ns	+4.975e+07ns	IDLE	172	2144
+1.072e+11ns	+250000ns	SWITCHING	172	2144
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.072e+11ns	+3.83805e+06ns	IDLE	178	2145
+1.07204e+11ns	+36000ns	CCA_BUSY	178	2145
+1.07204e+11ns	+0ns	CCA_BUSY	178	2145
+1.07204e+11ns	+728000ns	RX	178	2145
+1.07205e+11ns	+7.1991e+06ns	IDLE	178	2145
+1.07212e+11ns	+36000ns	CCA_BUSY	178	2145
+1.07212e+11ns	+0ns	CCA_BUSY	178	2145
+1.07212e+11ns	+728000ns	RX	178	2145
+1.07213e+11ns	+8.031e+06ns	IDLE	178	2145
+1.07221e+11ns	+36000ns	CCA_BUSY	178	2145
+1.07221e+11ns	+0ns	CCA_BUSY	178	2145
+1.07221e+11ns	+728000ns	RX	178	2145
+1.07222e+11ns	+2.4463e+07ns	IDLE	178	2145
+1.07246e+11ns	+36000ns	CCA_BUSY	178	2145
+1.07246e+11ns	+0ns	CCA_BUSY	178	2145
+1.07246e+11ns	+728000ns	RX	178	2145
+1.07247e+11ns	+3.16282e+06ns	IDLE	178	2145
+1.0725e+11ns	+250000ns	SWITCHING	178	2145
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0725e+11ns	+4.975e+07ns	IDLE	172	2146
+1.073e+11ns	+250000ns	SWITCHING	172	2146
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.073e+11ns	+3.808e+06ns	IDLE	178	2147
+1.07304e+11ns	+768000ns	TX	178	2147
+1.07305e+11ns	+16ns	CCA_BUSY	178	2147
+1.07305e+11ns	+5.21305e+06ns	IDLE	178	2147
+1.0731e+11ns	+36000ns	CCA_BUSY	178	2147
+1.0731e+11ns	+0ns	CCA_BUSY	178	2147
+1.0731e+11ns	+728000ns	RX	178	2147
+1.07311e+11ns	+3.91969e+07ns	IDLE	178	2147
+1.0735e+11ns	+250000ns	SWITCHING	178	2147
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0735e+11ns	+4.975e+07ns	IDLE	172	2148
+1.074e+11ns	+250000ns	SWITCHING	172	2148
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.074e+11ns	+3.808e+06ns	IDLE	178	2149
+1.07404e+11ns	+768000ns	TX	178	2149
+1.07405e+11ns	+33ns	CCA_BUSY	178	2149
+1.07405e+11ns	+1.92501e+07ns	IDLE	178	2149
+1.07424e+11ns	+36000ns	CCA_BUSY	178	2149
+1.07424e+11ns	+0ns	CCA_BUSY	178	2149
+1.07424e+11ns	+728000ns	RX	178	2149
+1.07425e+11ns	+2.51599e+07ns	IDLE	178	2149
+1.0745e+11ns	+250000ns	SWITCHING	178	2149
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0745e+11ns	+4.975e+07ns	IDLE	172	2150
+1.075e+11ns	+250000ns	SWITCHING	172	2150
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.075e+11ns	+3.808e+06ns	IDLE	178	2151
+1.07504e+11ns	+768000ns	TX	178	2151
+1.07505e+11ns	+33ns	CCA_BUSY	178	2151
+1.07505e+11ns	+4.053e+06ns	IDLE	178	2151
+1.07509e+11ns	+36000ns	CCA_BUSY	178	2151
+1.07509e+11ns	+0ns	CCA_BUSY	178	2151
+1.07509e+11ns	+728000ns	RX	178	2151
+1.0751e+11ns	+2.2578e+07ns	IDLE	178	2151
+1.07532e+11ns	+36000ns	CCA_BUSY	178	2151
+1.07532e+11ns	+0ns	CCA_BUSY	178	2151
+1.07532e+11ns	+728000ns	RX	178	2151
+1.07533e+11ns	+8.0831e+06ns	IDLE	178	2151
+1.07541e+11ns	+36000ns	CCA_BUSY	178	2151
+1.07541e+11ns	+0ns	CCA_BUSY	178	2151
+1.07541e+11ns	+728000ns	RX	178	2151
+1.07542e+11ns	+8.16784e+06ns	IDLE	178	2151
+1.0755e+11ns	+250000ns	SWITCHING	178	2151
TimeStart 	 Duration 	 state 	 channel 	 cw 
+1.0755e+11ns	+4.975e+07ns	IDLE	172	2152
